"zip","latitude","longitude"
"77835",30.17,-96.59
"77836",30.52,-96.71
"77837",30.97,-96.67
"77838",30.51,-96.61
"77839",30.34,-96.52
"77840",30.60,-96.31
"77841",30.57,-96.32
"77842",30.65,-96.34
"77843",30.65,-96.34
"77844",30.65,-96.34
"77845",30.51,-96.31
"77850",31.31,-95.99
"77852",30.51,-96.61
"77853",30.35,-96.82
"77855",31.15,-96.12
"77856",31.00,-96.51
"77857",30.78,-96.72
"77859",30.86,-96.58
"77861",30.73,-96.09
"77862",30.65,-96.34
"77863",30.35,-96.59
"77864",30.95,-95.90
"77865",31.23,-96.23
"77866",30.44,-96.21
"77867",30.76,-96.57
"77868",30.35,-96.05
"77869",30.65,-96.34
"77870",31.05,-96.39
"77871",31.07,-96.12
"77872",30.92,-96.09
"77873",30.57,-95.89
"77875",30.60,-95.95
"77876",30.67,-95.82
"77878",30.47,-96.48
"77879",30.40,-96.53
"77880",30.31,-96.22
"77881",30.65,-96.34
"77882",30.91,-96.42
"77901",28.80,-96.99
"77902",28.92,-97.10
"77903",28.79,-96.97
"77904",28.86,-96.99
"77905",28.75,-97.03
"77950",28.40,-96.85
"77951",28.64,-96.89
"77954",29.09,-97.28
"77957",28.95,-96.64
"77960",28.67,-97.26
"77961",28.86,-96.36
"77962",29.03,-96.50
"77963",28.69,-97.37
"77964",29.44,-96.92
"77967",29.09,-97.36
"77968",28.89,-96.80
"77969",28.76,-96.64
"77970",28.83,-96.41
"77971",28.77,-96.47
"77972",28.52,-96.69
"77973",28.55,-97.00
"77974",28.92,-97.30
"77975",29.57,-97.10
"77976",28.95,-97.09
"77977",28.69,-96.82
"77978",28.66,-96.55
"77979",28.60,-96.62
"77982",28.14,-96.77
"77983",28.41,-96.70
"77984",29.42,-97.16
"77985",29.34,-96.90
"77986",29.48,-96.79
"77987",29.34,-97.07
"77988",28.85,-96.87
"77989",28.99,-97.15
"77990",28.45,-96.89
"77991",28.80,-96.60
"77993",28.83,-97.44
"77994",29.17,-97.46
"77995",29.28,-97.13
"78001",28.26,-99.28
"78002",29.27,-98.74
"78003",29.72,-99.04
"78004",29.89,-98.56
"78005",29.05,-98.85
"78006",29.89,-98.68
"78007",28.45,-98.40
"78008",28.76,-98.25
"78009",29.35,-98.88
"78010",29.92,-99.07
"78011",28.86,-98.70
"78012",28.78,-98.48
"78013",29.97,-98.84
"78014",28.43,-99.23
"78015",29.73,-98.66
"78016",29.15,-98.90
"78017",28.67,-99.17
"78019",28.04,-99.35
"78021",28.48,-98.85
"78022",28.32,-98.11
"78023",29.63,-98.75
"78024",30.00,-99.48
"78025",30.07,-99.26
"78026",28.90,-98.54
"78027",29.94,-98.51
"78028",30.04,-99.14
"78029",30.03,-99.14
"78039",29.30,-98.81
"78040",27.51,-99.49
"78041",27.55,-99.49
"78042",27.56,-99.47
"78043",27.58,-99.21
"78044",27.36,-99.48
"78045",27.63,-99.59
"78046",27.40,-99.47
"78049",27.73,-99.50
"78050",29.07,-98.50
"78052",29.23,-98.79
"78053",28.85,-98.26
"78054",29.32,-98.73
"78055",29.84,-99.32
"78056",29.59,-98.88
"78057",29.05,-99.02
"78058",30.17,-99.48
"78059",29.21,-98.85
"78060",28.42,-98.07
"78061",28.89,-99.09
"78062",28.92,-98.55
"78063",29.67,-98.94
"78064",28.99,-98.48
"78065",29.09,-98.62
"78066",29.46,-98.86
"78067",27.15,-99.32
"78069",29.22,-98.66
"78070",29.92,-98.37
"78071",28.47,-98.17
"78072",28.41,-98.56
"78073",29.27,-98.66
"78074",29.95,-98.79
"78075",28.63,-98.25
"78076",26.88,-99.25
"78101",29.38,-98.26
"78102",28.42,-97.76
"78104",28.39,-97.77
"78107",28.52,-97.59
"78108",29.57,-98.22
"78109",29.51,-98.32
"78111",28.94,-97.88
"78112",29.23,-98.37
"78113",28.98,-98.01
"78114",29.16,-98.19
"78115",29.54,-98.04
"78116",29.05,-97.83
"78117",28.94,-97.97
"78118",28.88,-97.90
"78119",28.80,-97.84
"78121",29.35,-98.11
"78122",29.39,-97.75
"78123",29.60,-98.04
"78124",29.56,-98.15
"78125",28.55,-97.94
"78130",29.72,-98.07
"78131",29.79,-98.33
"78132",29.75,-98.19
"78133",29.91,-98.23
"78135",29.73,-98.08
"78140",29.30,-97.75
"78141",28.91,-97.59
"78142",28.52,-97.78
"78143",29.24,-97.82
"78144",28.95,-97.89
"78145",28.65,-97.99
"78146",28.61,-97.80
"78147",29.06,-98.08
"78148",29.54,-98.29
"78150",29.43,-98.46
"78151",28.88,-97.71
"78152",29.43,-98.19
"78154",29.57,-98.27
"78155",29.56,-97.96
"78156",29.61,-97.97
"78159",29.26,-97.62
"78160",29.23,-97.93
"78161",29.28,-98.05
"78162",28.42,-97.73
"78163",29.77,-98.46
"78164",28.98,-97.51
"78201",29.47,-98.53
"78202",29.42,-98.46
"78203",29.41,-98.46
"78204",29.40,-98.50
"78205",29.42,-98.49
"78206",29.43,-98.46
"78207",29.42,-98.52
"78208",29.44,-98.45
"78209",29.48,-98.45
"78210",29.39,-98.46
"78211",29.34,-98.56
"78212",29.43,-98.49
"78213",29.52,-98.52
"78214",29.36,-98.49
"78215",29.44,-98.47
"78216",29.53,-98.49
"78217",29.53,-98.41
"78218",29.49,-98.40
"78219",29.44,-98.34
"78220",29.41,-98.41
"78221",29.33,-98.50
"78222",29.38,-98.39
"78223",29.35,-98.43
"78224",29.33,-98.53
"78225",29.38,-98.52
"78226",29.39,-98.55
"78227",29.40,-98.64
"78228",29.45,-98.56
"78229",29.50,-98.56
"78230",29.54,-98.55
"78231",29.57,-98.54
"78232",29.58,-98.47
"78233",29.55,-98.36
"78234",29.46,-98.44
"78235",29.34,-98.44
"78236",29.38,-98.61
"78237",29.42,-98.56
"78238",29.45,-98.61
"78239",29.51,-98.36
"78240",29.51,-98.60
"78241",29.43,-98.46
"78242",29.35,-98.61
"78243",29.43,-98.46
"78244",29.47,-98.34
"78245",29.41,-98.68
"78246",29.43,-98.46
"78247",29.58,-98.40
"78248",29.58,-98.52
"78249",29.56,-98.61
"78250",29.50,-98.66
"78251",29.45,-98.65
"78252",29.34,-98.64
"78253",29.45,-98.74
"78254",29.55,-98.74
"78255",29.67,-98.68
"78256",29.61,-98.62
"78257",29.64,-98.61
"78258",29.65,-98.49
"78259",29.62,-98.44
"78260",29.70,-98.47
"78261",29.70,-98.41
"78262",29.44,-98.29
"78263",29.36,-98.31
"78264",29.17,-98.47
"78265",29.43,-98.46
"78266",29.66,-98.31
"78268",29.43,-98.46
"78269",29.43,-98.46
"78270",29.43,-98.46
"78275",29.43,-98.46
"78278",29.43,-98.46
"78279",29.43,-98.46
"78280",29.43,-98.46
"78283",29.43,-98.46
"78284",29.44,-98.49
"78285",29.43,-98.46
"78286",29.43,-98.46
"78287",29.43,-98.46
"78288",29.43,-98.46
"78289",29.43,-98.46
"78291",29.43,-98.46
"78292",29.43,-98.46
"78293",29.43,-98.46
"78294",29.43,-98.46
"78295",29.43,-98.46
"78296",29.43,-98.46
"78297",29.43,-98.46
"78298",29.43,-98.46
"78299",29.43,-98.46
"78330",27.78,-97.85
"78332",27.74,-98.08
"78333",27.65,-98.01
"78335",27.91,-97.18
"78336",27.90,-97.15
"78338",26.86,-97.76
"78339",27.80,-97.79
"78340",28.09,-97.21
"78341",27.59,-98.41
"78342",27.65,-98.01
"78343",27.58,-97.78
"78344",27.42,-98.83
"78347",27.59,-97.46
"78349",27.38,-98.30
"78350",28.42,-98.07
"78351",27.68,-97.74
"78352",27.99,-97.68
"78353",26.92,-98.19
"78355",27.22,-98.14
"78357",27.88,-98.60
"78358",28.08,-97.04
"78359",27.93,-97.29
"78360",27.07,-98.68
"78361",27.29,-98.68
"78362",27.86,-97.20
"78363",27.42,-97.84
"78364",27.34,-97.71
"78368",28.08,-97.80
"78369",27.44,-99.00
"78370",27.94,-97.58
"78371",27.46,-98.95
"78372",27.94,-97.98
"78373",27.77,-97.10
"78374",27.89,-97.31
"78375",27.35,-98.13
"78376",27.41,-98.51
"78377",28.31,-97.27
"78379",27.32,-97.77
"78380",27.79,-97.69
"78381",28.01,-97.09
"78382",28.03,-97.06
"78383",28.02,-97.87
"78384",27.76,-98.25
"78385",27.14,-97.85
"78387",28.03,-97.51
"78389",28.21,-97.71
"78390",27.97,-97.39
"78391",28.16,-97.75
"78393",28.22,-97.31
"78401",27.79,-97.40
"78402",27.82,-97.38
"78403",27.77,-97.46
"78404",27.76,-97.40
"78405",27.77,-97.42
"78406",27.76,-97.51
"78407",27.80,-97.43
"78408",27.79,-97.43
"78409",27.81,-97.52
"78410",27.84,-97.59
"78411",27.73,-97.38
"78412",27.70,-97.35
"78413",27.69,-97.39
"78414",27.67,-97.36
"78415",27.72,-97.40
"78416",27.75,-97.43
"78417",27.72,-97.44
"78418",27.63,-97.31
"78419",27.69,-97.26
"78426",27.77,-97.46
"78427",27.77,-97.46
"78460",27.88,-97.87
"78461",27.77,-97.46
"78463",27.77,-97.46
"78465",27.77,-97.46
"78466",27.77,-97.46
"78467",27.77,-97.46
"78468",27.77,-97.46
"78469",27.77,-97.46
"78470",27.77,-97.46
"78471",27.77,-97.46
"78472",27.74,-97.57
"78473",27.77,-97.46
"78474",27.77,-97.46
"78475",27.77,-97.46
"78476",27.77,-97.46
"78477",27.77,-97.46
"78478",27.77,-97.46
"78480",27.77,-97.46
"78501",26.21,-98.23
"78502",26.25,-98.19
"78503",26.17,-98.25
"78504",26.25,-98.23
"78505",26.40,-98.22
"78516",26.19,-98.11
"78520",25.93,-97.51
"78521",25.92,-97.46
"78522",26.18,-97.76
"78523",25.98,-97.52
"78526",25.97,-97.46
"78535",26.24,-97.74
"78536",26.42,-98.84
"78537",26.16,-98.05
"78538",26.33,-97.96
"78539",26.27,-98.18
"78540",26.31,-98.19
"78541",26.44,-98.28
"78542",26.46,-98.06
"78543",26.29,-97.98
"78545",26.56,-99.13
"78547",26.33,-98.68
"78548",26.28,-98.64
"78549",26.46,-98.03
"78550",26.19,-97.68
"78551",26.24,-97.72
"78552",26.18,-97.74
"78553",26.12,-97.47
"78557",26.10,-98.25
"78558",26.31,-98.03
"78559",26.16,-97.82
"78560",26.24,-98.47
"78561",26.56,-97.43
"78562",26.29,-97.92
"78563",26.62,-98.24
"78564",26.94,-99.20
"78565",26.24,-98.55
"78566",26.11,-97.41
"78567",26.04,-97.69
"78568",26.19,-97.54
"78569",26.40,-97.78
"78570",26.15,-97.91
"78572",26.26,-98.39
"78573",26.29,-98.30
"78574",26.31,-98.37
"78575",26.03,-97.54
"78576",26.27,-98.44
"78577",26.17,-98.18
"78578",26.05,-97.31
"78579",26.09,-97.95
"78580",26.47,-97.79
"78582",26.39,-98.81
"78583",26.23,-97.55
"78584",26.42,-99.00
"78585",26.51,-98.74
"78586",26.13,-97.64
"78588",26.73,-98.48
"78589",26.20,-98.15
"78590",26.45,-97.58
"78591",26.58,-98.51
"78592",26.07,-97.83
"78593",26.25,-97.82
"78594",26.34,-97.81
"78595",26.27,-98.56
"78596",26.16,-97.98
"78597",26.23,-97.19
"78598",26.54,-97.37
"78599",26.40,-98.22
"78602",30.13,-97.29
"78603",29.44,-97.49
"78604",29.44,-97.49
"78605",30.74,-98.05
"78606",30.08,-98.41
"78607",30.82,-98.51
"78608",30.93,-97.97
"78609",30.75,-98.42
"78610",30.09,-97.85
"78611",30.77,-98.26
"78612",30.09,-97.49
"78613",30.47,-97.81
"78614",29.43,-97.55
"78615",30.48,-97.36
"78616",29.95,-97.58
"78617",30.17,-97.61
"78618",30.46,-99.17
"78619",30.10,-98.03
"78620",30.22,-98.10
"78621",30.32,-97.37
"78622",29.76,-97.77
"78623",29.96,-98.20
"78624",30.28,-98.87
"78626",30.63,-97.67
"78627",30.67,-97.64
"78628",30.64,-97.75
"78629",29.50,-97.44
"78630",30.65,-97.60
"78631",30.28,-99.24
"78632",29.66,-97.49
"78633",30.71,-97.75
"78634",30.52,-97.56
"78635",30.22,-98.53
"78636",30.29,-98.36
"78638",29.67,-97.83
"78639",30.66,-98.44
"78640",29.99,-97.83
"78641",30.58,-97.85
"78642",30.66,-97.93
"78643",30.71,-98.61
"78644",29.88,-97.67
"78645",30.44,-97.96
"78646",30.65,-97.60
"78648",29.68,-97.64
"78650",30.29,-97.23
"78651",30.32,-97.77
"78652",30.12,-97.83
"78653",30.33,-97.53
"78654",30.57,-98.20
"78655",29.83,-97.85
"78656",29.89,-97.81
"78657",30.53,-98.37
"78658",29.59,-97.59
"78659",30.18,-97.11
"78660",30.44,-97.62
"78661",29.72,-97.74
"78662",29.99,-97.40
"78663",30.44,-98.43
"78664",30.51,-97.66
"78665",30.51,-97.66
"78666",29.87,-97.94
"78667",30.05,-98.00
"78669",30.38,-98.05
"78670",29.77,-97.81
"78671",30.20,-98.61
"78672",30.86,-98.45
"78673",30.74,-97.58
"78674",30.67,-97.59
"78675",30.45,-98.66
"78676",30.02,-98.11
"78677",29.44,-97.49
"78680",30.65,-97.60
"78681",30.50,-97.70
"78682",30.65,-97.60
"78683",30.65,-97.60
"78691",30.32,-97.77
"78701",30.27,-97.74
"78702",30.26,-97.71
"78703",30.29,-97.76
"78704",30.24,-97.76
"78705",30.28,-97.73
"78708",30.32,-97.77
"78709",30.32,-97.77
"78710",30.35,-97.71
"78711",30.32,-97.77
"78712",30.28,-97.73
"78713",30.46,-97.84
"78714",30.33,-97.44
"78715",30.45,-97.48
"78716",30.31,-97.85
"78717",30.50,-97.74
"78718",30.32,-97.77
"78719",30.18,-97.66
"78720",30.32,-97.77
"78721",30.27,-97.68
"78722",30.28,-97.71
"78723",30.30,-97.68
"78724",30.29,-97.63
"78725",30.25,-97.62
"78726",30.43,-97.83
"78727",30.42,-97.71
"78728",30.44,-97.68
"78729",30.45,-97.76
"78730",30.36,-97.82
"78731",30.34,-97.76
"78732",30.37,-97.90
"78733",30.33,-97.86
"78734",30.37,-97.94
"78735",30.24,-97.84
"78736",30.24,-97.91
"78737",30.21,-97.94
"78738",30.33,-97.98
"78739",30.17,-97.87
"78741",30.23,-97.72
"78742",30.23,-97.67
"78744",30.18,-97.74
"78745",30.20,-97.79
"78746",30.29,-97.81
"78747",30.12,-97.74
"78748",30.17,-97.82
"78749",30.21,-97.85
"78750",30.42,-97.79
"78751",30.30,-97.72
"78752",30.33,-97.70
"78753",30.36,-97.68
"78754",30.34,-97.66
"78755",30.32,-97.77
"78756",30.32,-97.73
"78757",30.34,-97.73
"78758",30.37,-97.70
"78759",30.40,-97.75
"78760",30.32,-97.77
"78761",30.32,-97.77
"78762",30.32,-97.77
"78763",30.33,-97.55
"78764",30.44,-97.65
"78765",30.32,-97.77
"78766",30.44,-97.62
"78767",30.22,-97.89
"78768",30.32,-97.77
"78769",30.32,-97.77
"78771",30.32,-97.77
"78772",30.32,-97.77
"78773",30.32,-97.77
"78774",30.32,-97.77
"78778",30.32,-97.77
"78779",30.32,-97.77
"78780",30.32,-97.77
"78781",30.32,-97.77
"78782",30.32,-97.77
"78783",30.32,-97.77
"78785",30.32,-97.77
"78786",30.32,-97.77
"78787",30.32,-97.77
"78788",30.32,-97.77
"78789",30.32,-97.77
"78798",30.37,-97.68
"78799",30.29,-97.75
"78801",29.21,-99.79
"78802",29.22,-99.77
"78827",28.43,-99.74
"78828",29.82,-100.10
"78829",28.92,-99.61
"78830",28.56,-99.57
"78832",29.30,-100.41
"78833",29.67,-100.00
"78834",28.52,-99.86
"78835",29.84,-100.88
"78836",28.35,-99.58
"78837",29.74,-101.26
"78838",29.54,-99.71
"78839",28.68,-99.82
"78840",29.41,-100.89
"78841",29.34,-100.92
"78842",29.41,-100.93
"78843",29.35,-100.79
"78847",29.76,-101.23
"78850",29.33,-99.28
"78851",30.21,-102.10
"78852",28.70,-100.48
"78853",28.67,-100.47
"78860",28.53,-100.34
"78861",29.39,-99.17
"78870",29.29,-99.63
"78871",29.76,-101.23
"78872",28.94,-99.85
"78873",29.76,-99.74
"78877",28.92,-100.59
"78879",29.64,-99.71
"78880",30.01,-100.23
"78881",29.32,-99.47
"78883",29.64,-99.24
"78884",29.59,-99.55
"78885",29.74,-99.55
"78886",29.14,-99.14
"78931",30.02,-96.44
"78932",30.14,-96.68
"78933",29.75,-96.39
"78934",29.70,-96.55
"78935",29.70,-96.48
"78938",29.84,-96.69
"78940",29.88,-96.64
"78941",29.70,-97.09
"78942",30.17,-96.93
"78943",29.69,-96.59
"78944",29.99,-96.48
"78945",29.90,-96.88
"78946",30.23,-96.76
"78947",30.41,-97.05
"78948",30.31,-96.97
"78949",29.79,-97.10
"78950",29.91,-96.49
"78951",29.60,-96.52
"78952",29.89,-96.94
"78953",29.92,-97.31
"78954",30.04,-96.73
"78956",29.68,-96.91
"78957",30.01,-97.14
"78959",29.68,-97.29
"78960",30.07,-96.90
"78961",29.66,-97.03
"78962",29.67,-96.75
"78963",29.95,-97.03
"78964",30.00,-97.01
"79001",35.27,-102.69
"79002",35.22,-100.75
"79003",35.64,-100.09
"79005",36.44,-100.52
"79007",35.67,-101.43
"79008",35.63,-101.59
"79009",34.48,-102.80
"79010",35.44,-102.17
"79011",35.58,-100.16
"79012",35.26,-102.09
"79013",36.04,-102.00
"79014",35.90,-100.38
"79015",34.97,-101.92
"79016",34.96,-101.89
"79018",35.78,-102.33
"79019",35.09,-101.38
"79021",33.97,-102.03
"79022",36.07,-102.51
"79024",36.44,-100.32
"79025",34.91,-102.20
"79027",34.53,-102.30
"79029",35.88,-101.96
"79031",34.24,-102.42
"79032",34.27,-101.89
"79033",36.29,-100.98
"79034",36.43,-100.20
"79035",34.62,-102.78
"79036",35.64,-101.58
"79039",35.21,-101.12
"79040",36.28,-101.40
"79041",34.06,-101.87
"79042",34.72,-101.82
"79043",34.38,-102.11
"79044",35.93,-102.52
"79045",34.83,-102.40
"79046",36.13,-100.09
"79051",36.56,-102.34
"79052",34.37,-101.73
"79053",34.38,-102.58
"79054",35.43,-100.80
"79056",36.22,-100.27
"79057",35.23,-100.60
"79058",35.83,-101.89
"79059",35.71,-100.70
"79061",35.52,-100.42
"79062",36.05,-101.47
"79063",34.54,-102.10
"79064",34.18,-102.14
"79065",35.53,-100.95
"79066",35.53,-100.95
"79068",35.38,-101.43
"79070",36.37,-100.81
"79072",34.19,-101.72
"79073",34.06,-101.82
"79077",34.84,-100.20
"79078",35.70,-101.56
"79079",35.31,-100.27
"79080",35.56,-101.17
"79081",36.19,-101.19
"79082",34.23,-102.30
"79083",35.83,-101.45
"79084",36.33,-101.98
"79085",34.74,-102.50
"79086",36.00,-101.81
"79087",36.37,-102.98
"79088",34.55,-101.80
"79091",34.90,-102.07
"79092",35.22,-102.42
"79093",36.27,-101.04
"79094",34.96,-101.35
"79095",34.87,-100.22
"79096",35.43,-100.25
"79097",35.42,-101.17
"79098",35.19,-102.21
"79101",35.20,-101.84
"79102",35.19,-101.84
"79103",35.17,-101.79
"79104",35.19,-101.79
"79105",35.40,-101.89
"79106",35.19,-101.89
"79107",35.23,-101.80
"79108",35.27,-101.83
"79109",35.16,-101.88
"79110",35.15,-101.86
"79111",35.22,-101.67
"79114",35.05,-101.81
"79116",35.24,-101.99
"79117",35.30,-101.84
"79118",35.07,-101.83
"79119",35.06,-101.97
"79120",35.19,-101.80
"79121",35.16,-101.92
"79123",35.40,-101.89
"79124",35.27,-101.94
"79159",35.21,-102.07
"79160",35.40,-101.89
"79161",35.18,-101.81
"79163",35.40,-101.89
"79164",35.40,-101.89
"79165",35.40,-101.89
"79166",35.40,-101.89
"79167",35.40,-101.89
"79168",35.40,-101.89
"79170",35.40,-101.89
"79171",35.40,-101.89
"79172",35.40,-101.89
"79173",35.18,-101.81
"79174",35.40,-101.89
"79175",35.40,-101.89
"79176",35.18,-101.81
"79177",35.18,-101.81
"79178",35.40,-101.89
"79180",35.40,-101.89
"79181",35.40,-101.89
"79182",35.40,-101.89
"79184",35.40,-101.89
"79185",35.40,-101.89
"79186",35.40,-101.89
"79187",35.40,-101.89
"79188",35.18,-101.81
"79189",35.40,-101.89
"79201",34.41,-100.23
"79220",33.77,-100.80
"79221",34.07,-101.30
"79222",34.52,-100.20
"79223",34.22,-100.45
"79224",34.07,-100.25
"79225",34.24,-99.51
"79226",34.95,-100.89
"79227",33.99,-99.69
"79229",33.62,-100.81
"79230",34.76,-100.02
"79231",33.94,-101.09
"79232",33.72,-100.61
"79233",34.53,-100.44
"79234",34.23,-101.00
"79235",33.97,-101.33
"79236",33.68,-100.33
"79237",34.86,-100.68
"79238",34.52,-100.20
"79239",34.67,-100.72
"79240",34.88,-100.76
"79241",34.14,-101.42
"79243",33.74,-100.98
"79244",34.05,-100.83
"79245",34.71,-100.53
"79247",34.34,-99.41
"79248",34.02,-100.29
"79250",33.87,-101.60
"79251",34.91,-100.42
"79252",34.29,-99.74
"79255",34.37,-101.04
"79256",33.89,-100.85
"79257",34.46,-101.31
"79258",34.07,-101.30
"79259",34.51,-100.33
"79260",33.75,-99.66
"79261",34.40,-100.84
"79311",33.85,-101.86
"79312",33.99,-102.44
"79313",33.80,-102.16
"79314",33.59,-103.01
"79316",33.16,-102.27
"79320",33.89,-102.65
"79321",33.59,-101.35
"79322",33.65,-101.22
"79323",32.97,-102.83
"79324",33.85,-102.76
"79325",34.38,-102.99
"79326",34.05,-102.20
"79329",33.65,-101.67
"79330",33.05,-101.18
"79331",32.73,-101.95
"79336",33.57,-102.36
"79338",33.59,-102.36
"79339",33.92,-102.32
"79342",32.91,-102.42
"79343",33.66,-101.52
"79344",33.86,-102.92
"79345",33.33,-102.24
"79346",33.71,-102.77
"79347",34.21,-102.74
"79350",33.72,-101.83
"79351",32.97,-101.82
"79353",33.81,-102.56
"79355",33.18,-102.82
"79356",33.20,-101.39
"79357",33.68,-101.38
"79358",33.45,-102.15
"79359",32.93,-102.57
"79360",32.72,-102.68
"79363",33.69,-101.98
"79364",33.46,-101.67
"79366",33.53,-101.69
"79367",33.59,-102.16
"79369",33.92,-102.15
"79370",33.47,-100.85
"79371",34.06,-102.52
"79372",33.44,-102.48
"79373",33.19,-101.82
"79376",33.18,-102.57
"79377",32.92,-102.12
"79378",33.04,-102.42
"79379",33.59,-102.61
"79380",33.73,-102.34
"79381",33.32,-101.71
"79382",33.53,-102.02
"79383",33.34,-101.92
"79401",33.58,-101.86
"79402",33.59,-101.85
"79403",33.61,-101.80
"79404",33.52,-101.83
"79405",33.57,-101.85
"79406",33.58,-101.87
"79407",33.56,-101.94
"79408",33.56,-101.92
"79409",33.61,-101.82
"79410",33.56,-101.89
"79411",33.57,-101.86
"79412",33.54,-101.85
"79413",33.54,-101.88
"79414",33.54,-101.91
"79415",33.60,-101.87
"79416",33.59,-101.93
"79423",33.51,-101.87
"79424",33.51,-101.93
"79430",33.61,-101.82
"79452",33.61,-101.82
"79453",33.61,-101.82
"79457",33.61,-101.82
"79464",33.48,-102.01
"79489",33.59,-102.02
"79490",33.61,-101.82
"79491",33.61,-101.82
"79493",33.61,-101.82
"79499",33.61,-101.82
"79501",32.74,-99.89
"79502",33.13,-100.23
"79503",32.88,-99.69
"79504",32.39,-99.37
"79505",33.55,-99.82
"79506",32.08,-100.31
"79508",32.28,-99.81
"79510",32.38,-99.51
"79511",32.29,-101.31
"79512",32.39,-100.86
"79516",32.74,-100.91
"79517",32.85,-101.10
"79518",33.36,-100.69
"79519",32.04,-99.67
"79520",32.87,-100.12
"79521",33.15,-99.73
"79525",32.64,-99.92
"79526",32.62,-100.75
"79527",32.59,-101.07
"79528",33.25,-100.58
"79529",33.41,-99.81
"79530",32.13,-99.73
"79532",32.38,-100.72
"79533",32.87,-99.57
"79534",32.77,-100.21
"79535",32.20,-100.49
"79536",32.44,-99.99
"79537",32.29,-100.21
"79538",31.97,-99.68
"79539",33.37,-99.84
"79540",33.17,-100.05
"79541",32.15,-99.82
"79542",33.25,-100.42
"79543",32.72,-100.40
"79544",33.31,-99.85
"79545",32.42,-100.53
"79546",32.85,-100.47
"79547",33.18,-99.88
"79548",33.07,-99.95
"79549",32.74,-100.91
"79550",32.74,-100.91
"79553",32.94,-99.78
"79556",32.47,-100.39
"79560",32.69,-100.17
"79561",32.48,-100.11
"79562",32.23,-99.82
"79563",32.44,-99.86
"79565",32.36,-101.04
"79566",32.03,-100.11
"79567",31.96,-99.95
"79601",32.46,-99.71
"79602",32.41,-99.72
"79603",32.46,-99.76
"79604",32.42,-99.79
"79605",32.43,-99.77
"79606",32.39,-99.77
"79607",32.41,-99.82
"79608",32.30,-99.89
"79697",32.30,-99.89
"79698",32.47,-99.73
"79699",32.46,-99.71
"79701",31.98,-102.06
"79702",31.96,-102.08
"79703",31.97,-102.13
"79704",31.86,-102.03
"79705",32.02,-102.09
"79706",31.88,-102.01
"79707",32.01,-102.14
"79708",31.86,-102.03
"79709",32.02,-102.10
"79710",31.86,-102.03
"79711",31.86,-102.03
"79712",31.86,-102.03
"79713",32.52,-101.71
"79714",32.32,-102.54
"79718",30.94,-103.76
"79719",31.46,-103.39
"79720",32.27,-101.45
"79721",32.27,-101.37
"79730",31.22,-103.05
"79731",31.39,-102.35
"79733",32.11,-101.36
"79734",30.61,-103.93
"79735",30.89,-102.87
"79738",32.75,-101.45
"79739",31.84,-101.52
"79740",31.04,-102.45
"79741",31.95,-102.62
"79742",31.34,-102.85
"79743",31.23,-102.71
"79744",30.91,-101.91
"79745",31.85,-103.09
"79748",32.41,-101.65
"79749",32.25,-101.84
"79752",31.13,-102.21
"79754",31.73,-103.55
"79755",31.54,-101.92
"79756",31.58,-102.90
"79758",32.02,-102.35
"79759",31.85,-102.74
"79760",31.76,-102.35
"79761",31.85,-102.35
"79762",31.88,-102.35
"79763",31.83,-102.41
"79764",31.87,-102.43
"79765",31.93,-102.39
"79766",31.78,-102.34
"79767",31.87,-102.34
"79768",31.86,-102.54
"79769",31.74,-102.56
"79770",31.86,-103.92
"79772",31.44,-103.57
"79776",31.73,-102.58
"79777",31.53,-103.12
"79778",31.22,-101.94
"79779",31.45,-103.18
"79780",31.04,-103.63
"79781",30.69,-101.86
"79782",32.14,-101.80
"79783",32.35,-101.96
"79785",31.28,-103.80
"79786",31.38,-103.55
"79788",31.56,-103.00
"79789",31.75,-103.15
"79821",31.99,-106.59
"79830",30.26,-103.65
"79831",30.30,-103.67
"79832",30.36,-103.65
"79834",29.29,-103.29
"79835",31.93,-106.59
"79836",31.54,-106.20
"79837",31.92,-105.20
"79838",31.47,-106.15
"79839",31.29,-105.82
"79842",30.18,-103.22
"79843",30.29,-104.08
"79845",29.55,-104.35
"79846",29.47,-104.00
"79847",31.82,-105.22
"79848",30.12,-102.39
"79849",31.55,-106.25
"79850",29.94,-104.38
"79851",31.19,-105.32
"79852",29.31,-103.55
"79853",31.44,-106.07
"79854",30.62,-104.48
"79855",31.03,-104.82
"79901",31.75,-106.47
"79902",31.77,-106.49
"79903",31.78,-106.44
"79904",31.85,-106.43
"79905",31.76,-106.43
"79906",31.80,-106.42
"79907",31.70,-106.32
"79908",31.82,-106.38
"79910",31.69,-106.30
"79911",31.89,-106.54
"79912",31.83,-106.53
"79913",31.93,-106.57
"79914",31.69,-106.30
"79915",31.74,-106.36
"79916",31.74,-106.28
"79917",31.69,-106.30
"79918",31.83,-106.39
"79920",31.82,-106.46
"79922",31.82,-106.57
"79923",31.69,-106.30
"79924",31.90,-106.41
"79925",31.78,-106.36
"79926",31.69,-106.30
"79927",31.64,-106.27
"79928",31.66,-106.14
"79929",31.69,-106.30
"79930",31.80,-106.45
"79931",31.69,-106.30
"79932",31.86,-106.59
"79934",31.93,-106.40
"79935",31.77,-106.33
"79936",31.76,-106.30
"79937",31.69,-106.30
"79938",31.80,-105.96
"79940",31.69,-106.30
"79941",31.69,-106.30
"79942",31.69,-106.30
"79943",31.69,-106.30
